replicate_id,T_HET
1038,6.592335688262046e-05
1039,0.000279812396523785
1040,0.00011170083635043046
1041,0.00025018624156972257
1042,0.00018182861034621845
1043,7.644679330411988e-05
1044,7.697896304662973e-05
1045,2.3193748592290193e-05
1046,0.000245151942584967
1047,8.047954451619906e-05
1048,0.00018245556708265513
1049,0.00010439431524640243
1050,9.5899373144857e-05
1051,0.00010091841393506073
1052,3.603245539130387e-05
1053,1.8021714849495847e-05
1054,0.00014983109735810363
1055,0.00022215562793189136
1056,3.1303032109689204e-05
1057,4.625128589738096e-05
1058,0.0001764530281536343
1059,8.517086245309181e-05
1060,0.00010003673520761725
1061,0.00019663336406177062
1062,0.00012833383704835918
1063,0.0001391898796982771
1064,7.48474667351324e-05
1065,0.0001469222408527838
1066,0.0001782936641590362
1067,8.73190217718906e-05
1068,5.743172612433722e-05
1069,9.925636187514561e-05
1070,5.947706267268758e-05
1071,3.615697654029941e-05
1072,0.00015165873606873525
1073,0.00011487497128924827
1074,0.0001055557195729783
1075,7.927242266715981e-05
1076,0.0002878437812886401
1077,6.670035802645742e-05
1078,0.00012547012299356545
1079,8.844038478833006e-05
1080,0.00010845021845097924
1081,0.00030071693254980026
1082,0.0001439817651737495
1083,8.189145360956764e-05
1084,4.1152523011921276e-05
1085,5.280259787738612e-05
1086,6.910733047461734e-05
1087,0.00014251123492639795
1088,5.7425190954282754e-05
1089,4.2983700781995575e-05
1090,0.0002444633855656586
1091,0.0001325307350276011
1092,0.00012389274544662444
1093,0.000160993293555629
1094,0.00038104253371094675
1095,0.00012988750540153385
1096,9.884190312671307e-05
1097,0.00013674746837956668
1098,6.242213361946827e-05
1099,5.18027077850992e-05
1100,0.0002332554490960523
1101,0.0001663862411813621
1102,0.00011993693724088341
1103,0.0001387239903640317
1104,0.00015098088485539717
1105,8.705975545683628e-05
1106,7.084594450503605e-05
